corpus,label
dùng ổn laser chỉ nên sử_dụng ở khoảng_cách dưới 10 m và tắt đèn phòng thì oke nhược_điểm là đốm sáng nhỏ khi point lên màn chiếu sáng mạnh sẽ khó nhìn các nút bấm nhẹ vỏ nhựa sần trên gogle trình chiếu dùng được gần hết các nút chức_năng đủ dùng cho dân văn_phòng thuyết_trình,2
,2
hàng còn mới nguyên_seal sản_phẩm chất_lượng tốt tiki giao hàng nhanh từ lúc mình đặt đến lúc shiper tới trước cửa nhà mình chỉ 1 tiếng 14 p rất ấn_tượng nhưng mình không thấy có tem bảo_hành vậy cho mình hỏi khi có vấn_đề thì mình liên_hệ bảo_hành ở đâu ạ,2
củ sạc thì tốt nhưng_mà dây_sạc bị hỏng lúc vào điện lúc không,2
sản_phẩm tốt đóng_gói chắc_chắn,2
,2
sản_phẩm ok đấy mỗi tội nhân_viên giao hàng gắt_gỏng quá,1
giao hàng tương_đối nhanh tuy_nhiên giấy hướng_dẫn không rõ_ràng lắm nhưng shop trả_lời rất nhiệt_tình,2
,2
,2
đóng_gói kỹ_càng giao đúng hạn sản_phẩm chất_lượng giá_cả phù_hợp phù_hợp với nhu_cầu sử_dụng,2
,2
,2
,2
ok,2
chất_lượng âm_thanh ok nghe âm_bas rất thích kết_nối nhanh pin siêu trâu chỉ duy_nhất điểm hơi dở là nhét_tai nghe vào sạc ko đúng hướng dễ rơi và ko có bao kín nên dễ bị bụi bên trong,2
chuột có lớp nhung cầm êm_click không nghe kêu kết_hợp với bang phím câm_lặng sẽ tạo ra bộ đôi âm_thầm làm_việc,2
giao hàng nhanh nhưng hộp móp_may trong ko sao chưa dùng nên chưa đánh_giá xem mượt hay ko nhưng cái mình mua trực_tiếp ngoài benstore thì rất ok_mong mua đây cũng vậy giá rẻ hơn khá nhiều,2
,2
tốt ổn_định bền thì chờ thời_gian,2
,2
,2
cáp sạc nhanh tốt,2
hàng giao nhanh hàng tốt chất_lượng mua 2 lần đều hài_lòng,2
,2
,2
sử_dụng tốt hơn 2 tháng,2
,2
tốc_độ không cao như vina hay mobi nhưng cũng đủ dùng xem youtube facebok giá này thì tốc_độ vậy là ok sóng phủ sài_gòn rộng khắp,2
dùng ổn,2
,2
,2
,2
ốp đẹp chắc_chắn vừa khít với máy đóng_gói ổn giao siêu nhanh_gờ bảo_vệ camera quá cao nhìn mặt lưng rất xấu,2
,2
,2
,2
,2
ốp đẹp chắc_chắn vừa khít với máy,2
sản_phẩm đúng như mô_tả mới dùng được 2 ngày thấy ổn,2
sủ_dụng êm,2
chất_lượng không tốt viền không ôm sát dc máy lỏng_lẻo,0
đẹp ôm sát texture_sờ khá thích,2
sản_phẩm rất tệ so với giá tiền,0
,2
nghe được 1 tgian thì 1 bên tai_k sạc được nữa coi như k dùng được vì hết pin vui_lòng liên_hệ hỗ_trợ,0
bị lỗi khi nhấc chuột lên con trỏ chuột tự_động di_xuống,0
,2
,2
ok,2
hàng chất_lượng,2
,2
hài_lòng hàng giao_trễ một ngày so với dự_kiến sản_phẩm được đóng_gói cẩn_thận còn nguyên bao_bì tặng kèm hộp đựng pin cho mỗi sản_phẩm sẽ đánh_giá lại sau khi sử_dụng,2
,2
âm_thanh tốt packaging cực đẹp và trendy nhìn trẻ_trung lắm luôn á_giá rẻ nữa nói_chung không có điểm gì để chê,2
,2
sản_phẩm xài rất ok rất hài_lòng về sản_phẩm đóng_gói và vận_chuyển,2
,2
,2
,2
,2
,2
,2
ok nhìn có_vẻ xịn_xò đấy,2
,2
giá rẻ mà đẹp màu cưng quá,2
,2
giao hàng siêu nhanh giá tốt hàng chính hãng nguyên seal_độ hoàn_thiện không tốt như các mẫu logitech ngày_xưa tạm hài_lòng với giá sale,2
,2
,2
ok,2
tốt,2
sản_phẩm đẹp nhẹ vừa tay vuốt mượt,2
,2
hàng đúng mô_tả bas nghe đã tai …,2
nhìn đẹp màu grey giống máy của mình luôn các cổng kết_nối tốt,2
số seri trên sản_phẩm và bao_bì khác nhau sản_phẩm không giống hình quảng_cáo logo thiếu chữ tech mặt sau không giống hình quảng_cáo đây là sp của hãng logi nhái logitech,0
chất_lượng tốt_đẹp rẻ_đáng mua lắm ạ,2
,2
cục sạc xài khá là thích màu đẹp nói_chung ok,2
cáp tốt chắc_chắn sạc nhanh,2
,2
,2
lúc dùng thì đèn 7 sắc cầu vồng nhé sặc_sỡ ghê dùng khá êm với mượt ấy nói_chung khá là ưng mua lúc sale thì giảm đc mấy chục,2
ok chất_lượng và dễ_dàng kết_nối với đt cảm_ơn nhìu,2
sạc vô_pin nhanh không bị nóng,2
đã xài được một thời_gian dài cục sạc không quá nóng và dây rất bền_chắc dày phải gấp 1 5 lần dây có sẵn của macbok nên quăng quật đỡ lo,2
dùng được 3 ngày thì hỏng mic_hơi buồn đồng_hồ định_vị cũng không chuẩn_xác lắm,2
,2
giao hàng nhanh pin sài đc lâu âm_thanh nghe tôi thấy ok,2
hàng bị lỗi bên cao bên thấp chân_cắm vô không khít giá đỡ lỏng_lẽo khá thất_vọng,0
thiết_kế chuột rất vừa tay đẹp chất_lượng kết_nối tốt,2
rất tốt,2
ok,2
,2
chuột bị vênh một bên trái mặc_dù đã đổi tới con thứ 2 nhưng vẫn bị lỗi y_hệt mặc_dù có đỡ hơn đôi_chút ai khó_tính sẽ khó chấp_nhận dc lỗi này nó cứ bị cập kênh mỗi khi mình click chuột thêm nữa đúng là phần đế bị trầy_xước như hàng cũ mà nhiều bạn đã chia_sẻ tuy_nhiên mình vẫn sẽ đánh_giá 5 sao 5 sao dành cho đội_ngũ cskh của tiki hỗ_trợ thu_hồi sản_phẩm lỗi và đổi trả cực_kỳ nhanh ko còn ji ưng_ý hơn cảm_ơn tiki rất nhiều đây là lí_do mình thích ở tiki,2
nói_chung tốc_độ đọc tương_đương các đầu đọc thẻ đắt tiền khác cứng_cáp và chắc_chắn,2
giao hàng nhanh đóng_gói cẩn_thận,2
rất hài_lòng firo là 1 hãng lớn ở nước_ngoài mặt_hàng đạt tiêu_chuẩn châu_âu hơn hẳn mấy hãng hoco_baseus nhiều về công_nghệ tai nghe xinh_kết_nối ổn_định,2
ok,2
,2
,2
,2
tạm ok,2
,2
,2
đầu chuột hơi thấp cuối xuống so với mặt bàn nên tay cầm ko thoải_mái lắm nếu điều_khiển lâu thiết_kế mỏng đẹp,2
hàng xài mượt không có chỗ chê,2
,2
chất_lượng sạc_ổn đến nay chưa có gì cần phàn_nàn sẽ tiếp_tục mua khi mức giá tốt và ưu_đãi,2
sản_phẩm oke nhưng_mà tiếc là để pin hết rồi nên chưa sd được,2
sản_phẩm tốt nhưng độ_bề thì phải chờ thời_gian,2
sp tot,2
,2
mua về lắp_sim ko dùng dc liên_hệ shop 3 tuần chưa đổi dc nản quá,0
,2
sản_phẩm chắc_chắn dùng khá oke,2
,2
,2
hi_tiki hiện sản_phẩm tôi vừa mua vào ngày 28 6 nhưng đến hôm_nay thì khi cắm vào ổ_điện thì không sạc được kiểm_tra các ổ_điện khác trong nhà thì cũng đều như_thế trong khi adapter khác thì được do_đó tôi muốn tiki hỗ_trợ kiểm_tra lại sản_phẩm này giúp,1
,2
,2
,2
,2
thẻ dùng tốt tốc_độ thì không cao lắm phù_hợp giá,2
chất_liệu bằng cao_su dẻo nên k sợ nhăn rất thích,2
đồng_hồ sử_dụng tốt giao hàng nhanh đặt 1 tiếng rưỡi đã có đồng_hồ rồi khách nhiệt_tình còn cho card 20 k nửa,2
ok,2
khó sử_dụng bluetoh k nhạy,0
chỉ 1 từ đẹp,2
gog,2
nhôm hoàn_thiện tốt hơi nhẹ 1 chút nhưng cũng tạm ổn,2
gắn vào nhận ngay thiết_bị nhỏ gọn tốc_độ nhanh giá_cả phù_hợp,2
,2
,2
,2
,2
,2
,2
,2
,2
,2
,2
sản_phẩm tốt giao hang nhanh,2
,2
tốt nghe ấm thời_gian nghe nhạc lâu ít_hao pin,2
,2
sản_phẩm tốt chuyển file nhanh mình cắm lâu nhưng không thấy nóng,2
,2
shop đóng_gói rất thích có bọc thêm ở ngoài họp nữa,2
đồ của anker thì yên_tâm rồi,2
,2
giao nhầm hàng tôi chọn màu trăng mà vui_lòng gửi lại hàng,0
giao hàng nhanh sản_phẩm đúng mô_tả giá phải_chăng và sử_dụng ổn,2
dây khá chắc_chắn đèn sáng kh bị mờ giống với hình_ảnh được cung_cấp,2
,2
,2
,2
,2
,2
bền bỉ,2
mua hàng là logitech m331 silent plus theo mã trên trang_web của hãng là 910 004915 kết_quả 1 hóa đơn xuất_mã 910 2 hộp_mã 910 3 tem ngoài mã 910 4 sản_phẩm mã 810 5 tra seri number trên web của logitech không còn hỗ_trợ sp này như_vậy tôi sẽ bảo_hành sản_phẩm này như_thế_nào,0
,2
tiện_lợi bằng nhôm nhẹ mà chắc_chắn,2
chuột có chất_lượng tốt thiết_kế đẹp cầm vừa tay đang sử_dụng thuận_tiện với máy mac,2
,2
,2
chất_lượng tốt đóng_gói đẹp nhà bán nhiệt_tình,2
trơn lướt mượt,2
rõ nét,2
hàng ổn nhưng lắp vào máy toàn bị rơi chắc tại máy mình máy đểu,1
sạc chính_hãng sản_xuất tại việt_nam nhãn_mác rõ_ràng có phiếu bảo_hành nên mua,2
sản_phẩm tốt chất_lượng giá phù_hợp,2
chào hỗ_trợ tiki mình hôm_nay vừa mua cable về cắm thử cả laptop lẫn mac mini đều không thấy lên hình mình hy_vọng bên hỗ_trợ tiki thực_hiện việc thu_hồi lại sản_phẩm càng sớm càng tốt,0
,2
,2
sản_phẩm hoàn_thiện đóng_gói đẹp chất_lượng dùng time mới biết …,2
,2
sài được cỡ 2 tuần là hỏng nhé mn,2
,2
,2
,2
,2
đã sử_dụng 1 ngày 1 đêm chất_lượng rất tốt mà giá lại hạt_dẻ vô_cùng dễ pair với điện_thoại giao hàng đạt chuẩn siêu_tốc,2
xài được vừa đúng 6 tháng hư cũng tạm được với cái giá này,1
,2
,2
hàng chính hãng 100 nè chất_lượng khỏi phải bàn tiki now giao siêu nhanh quá là ưng luôn,2
god,2
tốt cơ mà phần dây nghe hay bị lồi ra khỏi lớp bảo_vệ nên xử_lý cẩn_thận nếu ko sẽ bị đứt,2
,2
,2
hộp rất xịn xò_tai nghe đã cái sao_su phù_hợp với ng tai to_ko có lí_do gì mà ko mua với giá tiền như này,2
hàng chất_lượng cao,2
máy mới dùng bé rất thích dùng vài hôm xem xem pin thế_nào,2
chọn tikinow để giao hàng nhanh vì mình không có thời_gian tiki báo 11 h giao nhưng tới 11 h45 mới gọi báo ra nhận trong lúc đó mình đã bận làm công_việc khác tiki nếu giao chậm hay không đúng giờ phải báo khách_hàng để khách còn biết đường sắp_xếp thời_gian vậy mới chuẩn chất_lượng của tikinow,0
,2
ổn trong tầm giá,2
dùng ổn_áp,2
,2
,2
chuột không có led viền tiếp_xúc mặt bàn,1
dareu thì ngon_r tiki giao hàng siêu nhanh,2
chất_lượng tai nghe ok lắm đã khui seal,2
đẹp nha,2
,2
sf sử_dụng tốt giao hàng nhanh rất hài_lòng,2
,2
,2
,2
hàng dùng ok giao hàng nhanh_chóng god shop,2
,2
chẳng hiểu sao thông_tin đúng mà khi in ra cho ship đi_lại báo sai_số lạ thật đã nhận được hàng,2
usb xài tốt kết_nối nhanh nói_chung là không có gì phải chê rất đáng mua,2
,2
,2
mua về không dùng được có được đổi không,0
sử_dụng rất tốt giao hàng siêu_tốc_độ,2
giao hàng rất bậy_bạ không đúng thời_gian cam_kết đơn hàng mua được hẹn giao trước 12 h 11 h51 shiper gọi điện_báo 15 phút nữa giao 11 h57 nhận được báo đánh_giá món hàng đã mua dù chưa nhận được hàng sau đó 12 h15 phải sau 5 cú điện_thoại giục vì đang vội đi có việc mới nhận được hàng lúc 12 h29 kèm_log và điện_thoại để minh_chứng,0
sản_phẩm này đúng như ma tổ được đóng_gói cẩn_thận và đẹp giao hàng đúng như đã hẹn sẽ ủng_hộ cho shop lần sau nếu còn sống và còn tiền sau đại_dịch này,2
,2
,2
có sạc nhanh,2
,2
,2
,2
dùng tốt từ lúc mua đến giờ k thấy vde gì,2
ok rất nhạy,2
,2
chất_lượng tốt không có gì chê giá rẻ,2
,2
,2
,2
,2
,2
cực_kỳ hài_lòng sản_phẩm có chất_lượng đúng như mô_tả đóng_gói chắc_chắn rất đáng tiền giao hàng nhanh p s không có thời_gian chụp hình nên mình lấy đỡ_hình trên mạng up,2
giao thiếu cục microusb rồi sao xài,0
do cần gấp và muốn mua lại đúng model cũ màu cũ nhưng store logitech hết hàng dùng tiki now và chọn shop này đặt_hàng trong đêm nhận ngay 9 h sáng hôm sau chuột chạy êm_silent mọi thứ đều tốt_trừ việc ap logitech ko nhận_diện được receiver của em chuột này ko pair được với bàn_phím cùng hãng cả số seri trên vỏ hộp và trên chuột đều ko check được trên website hãng mình nghi_ngờ tính chính_hãng của shop đã hỏi nhưng shop_ko trả_lời rõ_ràng bạn nào có kinh_nghiệm kiểm_tra giùm mình,0
chuột không kết_nối sau lần sạc đầu nhắn_tin chưa thấy shop phản_hồi mong sớm được giải_quyết,0
mua ở shop thường_xuyên chất_lượng tuyệt_vời,2
,2
tai nge 1 bên bị lỗi k kết_nối đk còn bị sôi_chán,0
5 sao,2
,2
,2
,2
sac toi sáng mới đầy tệ lắm,0
mình vừa đánh_giá sản_phẩm nhưng lại bằng cục xạc khác thì đã ổn,2
,2
,2
,2
giao nhanh hàng chất_lượng,2
,2
đóng_gói cẩn_thận mẫu_mã đẹp vừa túi_tiền ốp có nhiều đời iphone mình mua mình mua ốp cho 12 mini đánh_giá 5 sao chất_lượng,2
,2
,2
,2
chuột nhìn khá cute build ổn mà có_lẽ do mình vẫn chưa quen nên xài còn lấn_cấn kiểu gì ko_đc như chuột cũ tấm lót dày có mùi hôi của nhựa khi lần đầu mở ra di_chuột khá ok,2
đẹp chất_lượng và xứng_đáng_giá tiền,2
rất hài_lòng,2
ốp chắc_chắn trc mình sợ viền cứng nhưng hóa ra viền_dẻo không lo xước máy mặt lưng trong không bị bám vân_tay nói_chung chất chất_lượng hợp với giá tiền,2
chất_lượng tốt dùng mấy ngày r ko thấy có lỗi_vặt gì độ bền thì phải dùng lâu mới đánh_giá dc,2
hàng bán đúng như đã quảng_cáo truyền dẫn tín_hiêun ổn_định xạc nhanh đã dùng đc 1 tuần còn bền như nào chắc phải kiểm_chứng tiếp,2
cắm cái lên ngay rất hợp_lý cho bạn nào dùng mây case cần tai nghe hay loa bluetoth,2
sản_phẩm lỗi không xài được hình_mờ như sương không thấy gì mic thì lúc có lúc không hàng_không như quảng_cáo đề_nghị thu_hồi sản_phẩm và hoàn tiền,0
,2
,2
,2
cắm dùng chuột thì lúc đứng lúc chạy cắm máy_in đang in thì lỗi nói_chung ko dùng đc,0
,2
đúng hàng,2
giao hàng nhanh bàn_phím gọn bấm phím_nhạy và nhẹ,2
sạc nhanh tương_thích với nhiều thiết_bị chất_liệu cứng_cáp,2
,2
nhỏ gọn đàm_thoại tốt bluetoth bắt nhạy_âm_thanh rõ_ràng,2
giao hàng nhanh sáng đặt sáng_mai có hàng nguyên_box chuột êm_sài sướng ko tiếng_động click luôn,2
,2
thu_nhận rất ổn_nha các bạn conected được nhiều thiết_bị một lúc nhưng chỉ phát nhạc được 1 thiết_bị thôi_nha 1 công_cụ giúp máy_tính để bàn tối_giản được một_số dây_nhợ nhất_định,2
,2
đúng như hình,2
mình mua con mới sau khi con cũ size thường của mình lỗi chuột trái sau khi hết thời_gian bảo_hành size l này to vừa tay hơn hi_vọng vẫn bền,2
xài bền_ko thì chưa biết nhưng cảm_nhận là đóng_gói kỹ_lưỡng sản_phẩm y_như hình_cắm vào phát là xài dc luôn ko_fai suy_nghĩ hay down_driver gì cả cho 5 sao,2
,2
,2
ok,2
,2
di_chuột mượt đẹp,2
,2
,2
ngon k,2
sản_phẩm không_thể mở được radio không bắt được sóng bất_cứ tần_băng nào vui_lòng đổi sản_phẩm khác hàng mua được 1 tuần,1
okla chất_lượng tốt,2
tốt,2
,2
,2
kết_nối tốt rất hài_lòng với chất_lượng,2
hàng chuẩn đẹp tốt,2
,2
,2
,2
,2
,2
sp tốt,2
very god,2
,2
,2
,2
,2
ok,2
,2
,2
,2
mua chuột màu đen giao_cáp sạc màu trắng,1
âm_thanh tốt,2
,2
,2
nghe ổn nhưng một bên tai nghe chập_chờn có_vẻ như dây đã bị đứt cần phản_hồi từ shop,0
hàng tốt ka,2
,2
âm_thanh nghe rất tuyệt,2
mua bao nilkin đi giao bao mutural mình ko hiểu,0
,2
pin rất lâu mà nó chập_chờn quá à giờ xài ko đc,0
,2
,2
đúng mẫu nguyên seal,2
,2
,2
đẹp,2
ok tốt,2
,2
,2
giao hàng nhanh tem_dán vẫn còn nguyên kể_cả miếng dán dưới chuột tuy_nhiên nhìn kỹ 4 miếng cao_su tiếp_xúc thì có dấu trầy_xước và mòn chút chút không giống chuột zin chưa sử_dụng như mình nghĩ,1
,2
đặt màu xám giao màu đen_kỳ quá shop xem đổi lại được ko,0
